ds,y
2020/12/20,187812.9988
2020/12/21,185959.1785
2020/12/22,186483.9543
2020/12/23,188819.5254
2020/12/24,187954.148
2020/12/25,188131.242
2020/12/26,187907.8359
2020/12/27,182559.3297
2020/12/28,185024.2514
2020/12/29,185919.6498
2020/12/30,184877.1279
2020/12/31,180526.3952
2021/1/1,155191.2678
2021/1/2,147140.7059
2021/1/3,174685.0487
2021/1/4,181839.9192
2021/1/5,185007.6871
2021/1/6,185950.7144
2021/1/7,184258.0086
2021/1/8,186218.4037
2021/1/9,185820.9347
2021/1/10,184124.246
2021/1/11,147701.2929
2021/1/12,185194.7178
2021/1/13,183317.6918
2021/1/14,182729.9708
2021/1/15,180245.289
2021/1/16,174415.5239
2021/1/17,174608.3492
2021/1/18,169940.4138
2021/1/19,171937.2073
2021/1/20,170613.2909
2021/1/21,164943.1683
2021/1/22,165190.6639
2021/1/23,160757.0531
2021/1/24,155796.3726
2021/1/25,151694.0737
2021/1/26,148371.1094
2021/1/27,143849.5317
2021/1/28,140473.8158
2021/1/29,135143.0626
2021/1/30,136253.7966
2021/1/31,132324.5797
2021/2/1,126140.9558
2021/2/2,127573.4426
2021/2/3,126215.961
2021/2/4,123536.4351
2021/2/5,121422.9278
2021/2/6,117626.6727
2021/2/7,114144.4599
2021/2/8,111434.5275
2021/2/9,108253.7139
2021/2/10,104896.8188
2021/2/11,100797.3997
2021/2/12,100006.5686
2021/2/13,99919.3266
2021/2/14,100493.1039
2021/2/15,100151.4322
2021/2/16,101442.4733
2021/2/17,102015.1062
2021/2/18,103255.9406
2021/2/19,106790.9887
2021/2/20,112719.0921
2021/2/21,118919.7545
2021/2/22,133081.037
2021/2/23,139527.5961
2021/2/24,147714.5387
2021/2/25,159916.3127
2021/2/26,153898.887
2021/2/27,152635.5648
2021/2/28,154231.493
2021/3/1,154966.5136
2021/3/2,162553.5479
2021/3/3,166261.1808
2021/3/4,169157.4884
2021/3/5,174438.6809
2021/3/6,176064.8463
2021/3/7,175141.3851
2021/3/8,175018.0844
2021/3/9,180149.086
2021/3/10,183026.9784
2021/3/11,182567.9396
2021/3/12,183566.7983
2021/3/13,186037.4524
2021/3/14,183995.6696
2021/3/15,181898.977
2021/3/16,182694.9721
2021/3/17,187650.9677
2021/3/18,189735.2006
2021/3/19,191074.8517
2021/3/20,191091.8908
2021/3/21,186851.3712
2021/3/22,183276.4934
2021/3/23,187462.2485
2021/3/24,187498.9572
2021/3/25,187322.1511
2021/3/26,188087.2826
2021/3/27,188721.0148
2021/3/28,189503.5138
2021/3/29,188712.4683
2021/3/30,195139.5871
2021/3/31,196200.4266
2021/4/1,190778.8933
2021/4/2,195373.4646
2021/4/3,185810.0487
2021/4/4,160593.8565
2021/4/5,153079.7723
2021/4/6,177528.8273
2021/4/7,191525.1321
2021/4/8,191403.4655
2021/4/9,191102.7201
2021/4/10,190295.0148
2021/4/11,189417.4913
2021/4/12,191576.8697
2021/4/13,195728.5921
2021/4/14,198940.6324
2021/4/15,198339.6474
2021/4/16,191708.0919
2021/4/17,191086.472
2021/4/18,14429.9922
2021/4/19,185637.3545
2021/4/20,191624.6476
2021/4/21,192025.6728
2021/4/22,194727.7176
2021/4/23,196455.2685
2021/4/24,193968.109
2021/4/25,194308.434
2021/4/26,32940.4734
2021/4/27,56561.6625
2021/4/28,84704.2968
2021/4/29,85035.1773
2021/4/30,91340.3289
2021/5/1,86966.5086
2021/5/2,99198.8047
2021/5/3,64177.0407
2021/5/4,185109.6104
2021/5/5,191432.7528
2021/5/6,195849.8042
2021/5/7,196093.6717
2021/5/8,200097.4616
2021/5/9,199865.7796
2021/5/10,198848.5605
2021/5/11,192323.3491
2021/5/12,200893.8542
2021/5/13,171967.809
2021/5/14,206566.5595
2021/5/15,202924.8856
2021/5/16,193235.7973
2021/5/17,199433.7299
2021/5/18,205327.1345
2021/5/19,183034.1551
2021/5/20,122742.9807
2021/5/21,203750.0468
2021/5/22,204207.9953
2021/5/23,203736.5877
2021/5/24,137237.4787
2021/5/25,200488.0758
2021/5/26,195534.9171
2021/5/27,155593.8767
2021/5/28,185276.3217
2021/5/29,176893.9616
2021/5/30,199141.8781
2021/5/31,200937.6278
2021/6/1,195440.3296
2021/6/2,195187.9754
2021/6/3,193214.9455
2021/6/4,189463.1009
2021/6/5,193203.4843
2021/6/6,197387.4673
2021/6/7,200468.1184
2021/6/8,201762.2363
2021/6/9,201498.4359
2021/6/10,201025.9442
2021/6/11,177897.9582
2021/6/12,193594.5972
2021/6/13,196503.6515
2021/6/14,171136.9641
2021/6/15,165888.8871
2021/6/16,200391.7083
2021/6/17,204092.129
2021/6/18,201684.1018
2021/6/19,174046.2139
2021/6/20,178336.0048
2021/6/21,200858.0292
2021/6/22,199265.514
2021/6/23,200857.3383
2021/6/24,194715.5605
2021/6/25,161290.3825
2021/6/26,198057.2578
2021/6/27,186949.5474
2021/6/28,196440.2162
2021/6/29,199968.0388
2021/6/30,199682.8108
2021/7/1,194208.1504
2021/7/2,198467.1017
2021/7/3,186580.7529
2021/7/4,196680.4156
2021/7/5,199725.8723
2021/7/6,200528.3155
2021/7/7,204469.8641
2021/7/8,200658.1082
2021/7/9,192675.3212
2021/7/10,202869.4572
2021/7/11,201192.0882
2021/7/12,197994.4377
2021/7/13,205087.6807
2021/7/14,204451.8427
2021/7/15,203619.5123
2021/7/16,176748.5573
2021/7/17,192991.6792
2021/7/18,194488.148
2021/7/19,192955.1358
2021/7/20,197618.7708
2021/7/21,199864.6029
2021/7/22,192596.2073
2021/7/23,157118.3672
2021/7/24,197736.5685
2021/7/25,197544.1954
2021/7/26,196457.8454
2021/7/27,198723.0553
2021/7/28,199574.9985
2021/7/29,190268.0111
2021/7/30,198678.9101
2021/7/31,157970.1199
2021/8/1,186037.5529
2021/8/2,176044.9468
2021/8/3,194205.5568
2021/8/4,194016.8389
2021/8/5,193972.211
2021/8/6,194379.289
2021/8/7,194128.9501
2021/8/8,174527.6276
2021/8/9,3294.5409
2021/8/10,192027.5904
2021/8/11,192138.946
2021/8/12,191588.809
2021/8/13,167363.5785
2021/8/14,184205.7825
2021/8/15,190917.3183
2021/8/16,183820.2473
2021/8/17,192520.9951
2021/8/18,191657.1538
2021/8/19,194641.0218
2021/8/20,157809.8014
2021/8/21,179995.4059
2021/8/22,193868.2305
2021/8/23,193908.432
2021/8/24,197184.1426
2021/8/25,198459.7026
2021/8/26,198353.6933
2021/8/27,188463.0423
2021/8/28,195604.1868
2021/8/29,196184.9794
2021/8/30,192606.5953
2021/8/31,191878.2274
